date,tempHigh,tempAvg,VPAvg,RHAvg,groundTempAvg,temp_5,temp1_5
2018-02-05,-5.1,-9.4,1.1,37.8,-6.8,0.5,6.3
2018-02-06,-5.8,-10.1,1,36.5,-6.9,0.3,6.3
2018-02-07,-1.6,-8,1.2,39.8,-6.1,0.1,6.2
2018-02-08,2,-4.4,1.8,43.3,-3.9,0.1,6.1
2018-02-09,6.1,0.4,2.8,43.9,-1.3,0.2,6
2018-02-10,3.2,-0.5,3.1,47.4,0.2,0.4,6
2018-02-11,-2.2,-6.1,1.7,42.5,-3.4,0.4,5.9
2018-02-12,-1.8,-5.8,1.7,40.8,-3.2,0.3,5.8
2018-02-13,4.3,-0.8,3.2,54.5,-1.5,0.3,5.7
2018-02-14,8.7,3.5,4.1,51,1.7,0.5,5.7
2018-02-15,4,-0.7,1.6,28,0.9,0.5,5.6
2018-02-16,4.9,-1.1,2.3,40.1,-0.1,0.5,5.5
2018-02-17,1.4,-3,1.2,25.6,-0.8,0.5,5.5
2018-02-18,5.2,-0.4,1.6,26.9,-0.1,0.6,5.5
2018-02-19,6.8,1.8,3.4,48.6,1.1,0.6,5.4
2018-02-20,5.5,0.9,2.5,41,1.2,0.6,5.4
2018-02-21,4.4,-0.9,1.7,31.5,0.2,0.6,5.3
2018-02-22,5.4,1.3,4,59,0.2,0.7,5.3
2018-02-23,8.6,4.2,6.6,81.1,2.4,0.7,5.5
2018-02-24,7.2,2.4,3.6,49.4,2.8,0.8,5.3
2018-02-25,7.9,1.9,2.7,40.6,2.7,0.7,5.2
2018-02-26,10.4,3.1,3,43.1,2.5,0.8,5.2
2018-02-27,6.9,4.2,4.1,48.8,0.4,0.8,5.2
2018-02-28,7.8,4.6,6.5,73.3,2,0.8,5.2
2018-03-01,3,-0.2,3.9,61.9,2.5,0.7,5.2
2018-03-02,5.4,-0.7,1.9,34,1.1,0.8,5.1
2018-03-03,16.2,7.9,4,38.1,5.3,0.8,5.1
2018-03-04,11.9,9.8,10.7,89.1,7.6,0.9,5
2018-03-05,11.4,5.5,6,67.5,6.7,0.9,5
2018-03-06,10.9,4.5,3.7,46.8,4.1,1.4,4.8
2018-03-07,10.7,6.4,5.1,54,4.4,2.3,4.8
2018-03-08,9.7,4.6,6.4,76,6.5,3.2,4.8
2018-03-09,9.6,4.5,5.3,63.3,4.3,3.8,4.9
2018-03-10,9.7,4.6,5.5,65.8,5,3.9,5
2018-03-11,12.2,6.4,4.6,51.3,7.2,4.5,5.2
2018-03-12,15.5,8,5,45.8,6.6,5,5.3
2018-03-13,18.8,12.4,9,60.5,10.6,5.5,5.5
2018-03-14,22.1,17,11.1,58.8,14.8,6.7,5.7
2018-03-15,16.6,12.4,13.3,92.1,12.2,8.2,5.9
2018-03-16,12.2,7.1,4.6,46.9,9.6,8.5,6
2018-03-17,14,6.6,4.6,48,7.9,8.2,6.3
2018-03-18,12.5,8.2,6,55.9,8.8,8.1,6.6
2018-03-19,10.4,8,6.9,64.5,7.5,8.2,6.9
2018-03-20,9.1,4.7,3.4,39.9,5.2,7.7,7.1
2018-03-21,5.3,3,4.5,64.1,3.2,7.3,7.3
2018-03-22,11.6,4.9,5,61.5,7.3,6.8,7.4
2018-03-23,12.5,6.1,4.9,55.3,7.6,7.1,7.6
2018-03-24,13.1,7.6,6.5,61.9,9.5,7.6,7.7
2018-03-25,16.9,9.6,7.5,65.6,11.2,8.1,7.8
2018-03-26,18.1,11,7.8,64.5,12.2,8.7,7.8
2018-03-27,20,13.3,9.3,61.1,12.6,9.3,7.9
2018-03-28,19,14,10.4,66.4,13.1,9.9,8.1
2018-03-29,21.1,15.4,11.2,66.3,15.1,10.4,8.3
2018-03-30,21.9,14.8,8.8,55.6,14.9,10.8,8.4
2018-03-31,20.1,14,8,52.9,14.5,11.3,8.6
2018-04-01,18.5,15.6,12.3,68.8,14.3,11.6,8.8
2018-04-02,23.7,18.4,13.1,64,17.8,11.9,9
2018-04-03,21.2,17.8,14.7,72.9,17.2,12.6,9.8
2018-04-04,18.2,13.4,10.1,67,15.9,13,9.4
2018-04-05,9.5,7.6,9.4,90.6,8.9,13,9.7
2018-04-06,8.6,5.8,6.7,71.6,11.6,11.9,9.9
2018-04-07,8.6,4.2,3.7,45.5,6.2,11.1,10.1
2018-04-08,7.9,3.9,4.7,59.6,5.2,10.3,10.3
2018-04-09,15.4,7.9,5.4,57.9,10,9.6,10.4
2018-04-10,21.9,15.1,9,51,13,10.2,10.4
2018-04-11,17.3,12.6,6.9,49.4,15.1,11.2,10.3
2018-04-12,19.6,13.3,4.3,30.5,13.6,11.7,10.3
2018-04-13,19.3,14.6,3.7,22.9,12.1,11.8,10.4
2018-04-14,14.8,9,8.9,78.8,9.4,11.9,10.6
2018-04-15,14.2,9.5,7.6,65.5,11.4,11.3,10.6
2018-04-16,18.8,11.6,5.4,41.9,13.3,11.3,10.7
2018-04-17,20.1,12.9,5.4,37.9,14.2,11.7,10.7
2018-04-18,19.3,12.4,4.9,35.4,16.2,12.1,10.8
2018-04-19,20.5,14,5.9,38.8,17.5,12.4,10.9
2018-04-20,24.3,18.4,9.3,46,20.6,12.7,11
2018-04-21,25.6,18.7,6,32,21.4,13.5,11
2018-04-22,21,15.5,9.7,57.4,14.4,14.1,11.2
2018-04-23,10.7,9.3,10.9,93.9,9.9,13.8,11.4
2018-04-24,16.1,12.1,8.8,63.3,12.6,12.7,11.9
2018-04-25,23.3,14.6,5.9,37.8,16.1,12.5,11.9
2018-04-26,22.1,14.9,8.3,51.9,17.9,13.2,12
2018-04-27,23.3,15.7,9.1,52.9,19.3,13.6,12
2018-04-28,21.7,15.4,8,49,20,14.2,12
2018-04-29,22.9,16.2,7.4,43.1,20.5,14.5,12.1
2018-04-30,25,19.2,13.6,61.6,23,14.9,12.2
2018-05-01,23.3,20.4,17.3,72.8,23.5,15.8,12.3
2018-05-02,19.7,15.1,15.8,90.4,16,16.3,12.8
2018-05-03,14.7,11.2,8.1,62.4,11.4,15.5,12.6
2018-05-04,20,14.1,7,45.5,17.9,14.7,12.8
2018-05-05,24.6,18.3,9.6,46.8,20.4,15,13
2018-05-06,20.7,16.6,16.1,86.4,17.2,15.7,13.1
2018-05-07,25.5,19.2,12.5,60.3,18.4,15.9,13.2
2018-05-08,22.9,17.5,10,50.9,21.3,16.3,13.3
2018-05-09,21.8,15.7,8.8,50.4,21.7,16.4,13.5
2018-05-10,21.4,15.4,11.5,67.4,22.5,16.6,13.6
2018-05-11,21.3,16.1,10.5,59.8,21,17,13.7
2018-05-12,16.1,14.2,14.4,89.3,14.6,17.3,13.9
2018-05-13,20,15.8,14.5,82.5,18.4,16.6,14.1
2018-05-14,24.5,18.2,14.5,71.4,21.2,16.8,14.2
2018-05-15,29.3,23.2,15.5,56.4,25.3,17.3,14.3
2018-05-16,24.4,22.3,25.1,93.8,21.6,18.3,14.5
2018-05-17,23.5,20.9,24,97,21.2,19.3,15.1
2018-05-18,19.3,16.3,16.3,86.8,18.2,19.7,16
2018-05-19,24.7,17.6,9.1,47.5,21.2,18.8,16.1
2018-05-20,22.6,17,6.1,32.1,16.9,18.9,16.1
2018-05-21,23.7,17.8,9.1,43.9,21.8,18.1,16.1
2018-05-22,23.2,18.1,15.5,75.5,19,18.3,16.1
2018-05-23,23.3,17.3,10.7,57.1,21.9,18.3,16
2018-05-24,23.7,18.3,9.6,54.8,22.1,18.6,16
2018-05-25,26.2,19.7,10.1,47.4,23.1,18.8,16.1
2018-05-26,29.6,21.8,12.3,50.1,26.3,19,16.1
2018-05-27,24.7,20.3,11,47.4,23.6,19.7,16.3
2018-05-28,29.1,22.3,13.2,49.8,27.9,19.6,16.3
2018-05-29,25.9,21.4,17.5,69.3,25.2,20.2,16.5
2018-05-30,24.7,20.2,16.2,69.8,24.8,20.4,16.6
2018-05-31,27.6,20.9,13.9,58.9,28.3,20.5,16.6
2018-06-01,30.2,23.8,14.1,50.4,30.6,20.8,16.7
2018-06-02,30.1,23.4,12,44.5,30.8,21.3,16.8
2018-06-03,30.8,24,10.8,39.4,31,21.6,17
2018-06-04,28.3,22.6,13.6,50.1,27.4,21.8,17.2
2018-06-05,29.2,23.7,14.7,52.5,30.7,21.9,17.4
2018-06-06,27.9,23,17.4,62.9,30.9,22.2,17.6
2018-06-07,29.4,22.2,17.9,69.3,30,22.6,17.8
2018-06-08,27,21.9,17.5,68,31.1,22.8,17.9
2018-06-09,30.1,23.7,17,60.6,29.7,22.7,18.1
2018-06-10,24.9,21.3,14.9,59.9,23.7,22.9,18.3
2018-06-11,23.9,20.2,15.7,67.3,24.5,22.4,18.4
2018-06-12,27.1,21.3,16,65.5,26.2,21.9,18.5
2018-06-13,27,22,16.7,64,25.3,22.1,18.6
2018-06-14,25.1,21.6,19,74.9,22.7,22.2,18.8
2018-06-15,27,21.7,15.2,60.8,24,21.9,18.9
2018-06-16,28.7,22.5,15.1,56.4,26.8,22.1,18.9
2018-06-17,27.5,22.8,18.2,66.9,25.3,22.6,19
2018-06-18,30.8,24.8,16.4,54.9,30.4,22.5,19
2018-06-19,27.2,22.4,16.2,61.3,26.4,23,19.1
2018-06-20,28.4,22.7,18.3,68.1,28.9,23,19.2
2018-06-21,28.7,23.7,17,60.1,32.2,23.3,19.3
2018-06-22,31,25,12.9,45.1,30.6,23.6,19.3
2018-06-23,28.9,24.5,15.3,50.6,30.7,23.9,19.5
2018-06-24,32.1,25.2,18.8,62.8,32.8,24,19.6
2018-06-25,32.9,27.1,19.5,57.1,31.7,24.4,19.8
2018-06-26,26.9,22.3,23.5,88.3,22.5,24.8,20
2018-06-27,25.5,22.3,21.8,81.9,23.7,23.7,20.1
2018-06-28,27.3,23.3,24.1,85.1,24.5,23.7,20.3
2018-06-29,29.1,24.7,24,78.5,26.6,23.7,20.7
2018-06-30,27.9,24.4,25.5,83.8,24.7,24.1,20.9
2018-07-01,22.8,21.9,24.8,94.6,22.2,24.2,21
2018-07-02,25.3,22.6,26.1,95.4,23.5,23.6,22.2
2018-07-03,32.6,27.4,26.4,74.4,29.1,23.4,22.4
2018-07-04,31.8,27.3,24.9,69.6,30,24.4,22.1
2018-07-05,29,25.3,23.4,72.8,27,25,21.9
2018-07-06,27.1,23.9,17.1,57.8,27,24.9,21.8
2018-07-07,29.2,23.7,14.9,51.4,30.9,24.5,21.7
2018-07-08,28.1,23.3,14.6,51.5,29.8,24.6,21.8
2018-07-09,24.2,22.4,20,82.3,22.4,24.7,21.8
2018-07-10,26.5,23.7,25.6,87.8,23.9,24,21.8
2018-07-11,29.5,26.8,28.9,82.9,26.9,24,21.7
2018-07-12,28.2,26.6,28.5,82.4,27,24.4,21.7
2018-07-13,30.9,27.3,26.8,74.8,28.9,24.7,21.7
2018-07-14,31.9,27.9,25.7,69.6,30.6,25,21.7
2018-07-15,33.2,28.3,26.2,69.6,32.6,25.5,21.8
2018-07-16,34,28.7,24.4,64.3,33.4,25.9,21.8
2018-07-17,32.1,28.1,24.7,66.5,34.3,26.6,21.9
2018-07-18,33.2,28.2,24.1,64.8,34.2,26.7,22
2018-07-19,34.1,28.7,24.3,64.1,35.6,26.9,22.1
2018-07-20,34.7,29.5,25,62.6,35.7,27.2,22
2018-07-21,36.9,30.6,22.5,53.6,36.1,27.4,22.4
2018-07-22,38,31.8,22.4,49.6,37.3,27.6,22.6
2018-07-23,35.7,31.7,24.5,53.8,37.1,28.1,22.8
2018-07-24,36.8,31.4,27,59.5,35.8,28.1,22.8
2018-07-25,34.1,30.1,28,66.3,36.1,28.3,23.1
2018-07-26,33.7,30.1,29.1,68.8,32.7,28.2,23.3
2018-07-27,35.4,30.9,30.3,69.3,36.2,28.1,23.3
2018-07-28,35.2,29.5,31.6,77.1,30.1,28.4,23.5
2018-07-29,36.7,31.3,23.1,52.4,32.2,28.1,23.6
2018-07-30,36.9,31.7,23.4,50.9,34,28.1,23.8
2018-07-31,38.3,32.6,24.2,50.5,38.8,28.3,23.8
2018-08-01,39.6,33.6,28,55.5,40.1,28.6,23.8
2018-08-02,37.9,33.7,28,54.4,36.8,29.2,23.9
2018-08-03,37.9,33.1,27.4,55.3,39.3,29.4,24.1
2018-08-04,34.9,31.1,26.9,60.6,37.8,29.6,24.3
2018-08-05,33.9,30,29.9,71.8,34.9,29.5,24.4
2018-08-06,35.3,30.5,30.9,71.6,31.4,29.5,24.6
2018-08-07,35.9,30.5,27.3,63.4,29.7,29.4,24.7
2018-08-08,35.3,31,28.2,64.8,35.5,29.1,24.8
2018-08-09,31.8,28.8,30,76.3,32.5,29.3,24.8
2018-08-10,36.8,30.7,26.1,60.9,32.7,28.8,24.9
2018-08-11,36,31,24.5,55.8,36.3,29,25
2018-08-12,35.3,30.6,26.3,61.3,34.7,29.2,25
2018-08-13,34.4,30.5,29.3,68.6,29.9,29.3,25.1
2018-08-14,37.2,31.7,26.5,58.3,34.7,29,25.1
2018-08-15,38,31.7,27,59.5,34,29,25.2
2018-08-16,35.6,29.9,21.3,51,35.5,29.1,25.2
2018-08-17,33.8,27.2,13.8,39.8,34.6,29,25.3
2018-08-18,32.1,26.7,15.2,44.6,34.1,28.8,25.3
2018-08-19,34.4,28.2,18.7,50.6,34.4,28.7,25.4
2018-08-20,33.3,29.1,22.1,55.6,32.7,28.8,25.5
2018-08-21,31,26.6,24.4,71.4,27,28.9,25.5
2018-08-22,37.6,30.7,22.8,54.1,34.6,28.3,25.3
2018-08-23,32.2,29.4,23.9,59.1,31.5,28.7,25.5
2018-08-24,26.3,24.4,26.2,86.3,24.7,28.3,25.6
2018-08-25,29.3,25.2,21.5,68,25.6,27.5,25.5
2018-08-26,29,25.7,19.4,70,24.3,27.2,25.5
2018-08-27,24.9,22.7,25,91,24.4,26.7,25.5
2018-08-28,26.1,23.7,27.1,92.4,24.4,26.4,25.4
2018-08-29,27.4,25.2,27.3,86,24.8,25.5,25.5
2018-08-30,28.2,25.3,25.9,80.9,25.8,25.4,25.8
2018-08-31,30.3,25.6,21.4,67.4,27.2,25.7,25.6
2018-09-01,30.9,25.5,18.7,59.4,26.5,26,25.3
2018-09-02,29.6,25.1,17.6,55.8,28.4,26,25.2
2018-09-03,25.8,23.3,24.1,85.3,24.3,26.2,25.1
2018-09-04,27.8,23.2,19.2,69.4,24,25.6,25
2018-09-05,28.5,24,18.3,63.5,24.8,25.5,25
2018-09-06,28.2,24.1,20.5,69.9,24.7,25.4,24.9
2018-09-07,25.5,22,14.2,54.6,23.3,25.3,24.8
2018-09-08,27.7,21.7,12.2,48.8,24.5,24.8,24.7
2018-09-09,28.9,22.2,12.5,49,26.4,24.6,24.6
2018-09-10,28.4,22.9,13.5,49.5,26.2,24.5,24.5
2018-09-11,26.1,21.6,12.3,48.1,24.5,24.5,24.5
2018-09-12,28.2,22.8,14.3,52,26.8,24.3,24.3
2018-09-13,28.3,23.5,18.1,63.5,27.2,24.5,24.3
2018-09-14,26.8,23.5,19,66.9,25.4,24.5,24.2
2018-09-15,26,23.3,21.6,76,24,24.5,24.1
2018-09-16,23.9,22.2,22.2,83.6,23.2,24.6,24.1
2018-09-17,27.7,22.3,16.7,64.3,25.8,24.3,24.3
2018-09-18,26.5,22,15.4,59.8,25.5,24.3,24
2018-09-19,26.6,22.1,15.4,59.1,24.4,24.2,23.9
2018-09-20,20.1,19,18,82.4,19.8,24.2,24
2018-09-21,21.9,19.4,19.2,85.8,20.8,23.6,23.9
2018-09-22,25.5,20.8,14.6,62.3,21.1,23.1,23.7
2018-09-23,25.3,19.4,11.6,52.9,19.9,23,23.7
2018-09-24,22.1,17.6,9.4,48.3,19.3,22.6,23.6
2018-09-25,24.3,17.8,9.3,48,19.8,22.1,23.5
2018-09-26,24.8,19.4,10.6,47.9,21.8,22,23.4
2018-09-27,25,18.9,10.2,47.6,20,21.8,23.3
2018-09-28,22.2,17.5,11.6,58.1,18.6,21.7,23.1
2018-09-29,27,20.2,12.6,55.5,21.9,21.3,23
2018-09-30,21.6,17.6,10.4,52.5,21.2,21.5,22.9
2018-10-01,19.7,15.4,9.5,35,19,21.2,22.8
2018-10-02,22,15.9,10.7,61.4,19.4,20.8,22.7
2018-10-03,24.2,17.3,10.9,58,19.8,20.6,22.5
2018-10-04,25.6,19.3,12.2,56.5,20.7,20.6,22.4
2018-10-05,19,16.9,16.1,84.1,17,20.9,22.4
2018-10-06,21.7,18,17.2,84,18.8,20,22.3
2018-10-07,21.1,16.4,9.8,53.5,16.2,19.6,21.9
2018-10-08,20.9,14.8,7.5,47,14.1,19.4,21.8
2018-10-09,19.8,15.3,8.9,52.5,14.3,19.1,21.8
2018-10-10,16.7,12,8.7,61,13.1,19,21.6
2018-10-11,13.9,9.7,5.9,51,8.9,18.3,21.5
2018-10-12,17.4,10.9,6.8,54,12.7,17.5,21.3
2018-10-13,19.8,12.5,7.4,54,13.8,17.2,21.1
2018-10-14,20.3,13.2,8.7,60,14.9,17.1,21
2018-10-15,21,15.2,11.8,69.9,15.7,17.3,20.9
2018-10-16,20.3,14.5,8.8,68,15.4,17.4,20.6
2018-10-17,18.6,12.4,7.2,53.3,14.9,17.4,20.5
2018-10-18,19,12.7,8.4,59.5,14.8,17.2,20.5
2018-10-19,20.4,13.1,7.7,54.3,14.9,16.8,20.2
2018-10-20,21.4,13.4,7.7,53.9,15.1,16.7,20
2018-10-21,21.1,14,7.1,49.5,14.8,16.6,19.9
2018-10-22,20.6,14,7.7,50,15.1,16.5,19.8
2018-10-23,16.9,12.2,10.7,75.1,13.1,16.5,19.7
2018-10-24,18.7,12.5,9.2,66,12.4,16.2,19.6
2018-10-25,21.2,13.8,8.2,55.5,12.7,16,19.5
2018-10-26,14.7,12.2,10.5,74.1,12.8,16.7,19.9
2018-10-27,11.6,8.7,5.5,49.6,8.7,15.9,19.5
2018-10-28,13.5,8.3,8.5,77.1,8.8,15,19.1
2018-10-29,11.7,7.2,5.8,57.3,7.5,14.6,19.2
2018-10-30,11.6,6.1,4.8,51.3,6.9,13.9,18.9
2018-10-31,12.6,7.4,5.5,55.4,8,13.6,18.7
2018-11-01,15.2,8.4,5.6,53.4,8.1,13.5,18.7
2018-11-02,19,10.6,6.7,54.9,9.8,13.2,18.2
2018-11-03,19.1,11.2,7.1,56,10.3,13.2,18
2018-11-04,19.4,11.6,7.1,55,11,13.3,18
2018-11-05,18.3,11.9,8.8,65.5,11.4,13.6,17.8
2018-11-06,17.5,12.2,9.9,70.5,12,13.7,17.7
2018-11-07,15.7,12.8,11.7,79.5,13.2,14.2,17.8
2018-11-08,14.7,11.8,13,93.8,13.1,14.9,18.1
2018-11-09,15.4,12.1,9.6,69,12.5,13.9,12.6
2018-11-10,17.1,11.9,9.3,69.1,11.5,14.1,16.8
2018-11-11,10.9,8.1,7.3,67.6,8.1,14,16.9
2018-11-12,15.1,8.1,5.5,52.3,7.1,13.1,16.7
2018-11-13,15.4,8.8,5.7,51.6,7.8,12.7,16.7
2018-11-14,16.6,9.8,6.5,55.5,8.4,12.4,16.6
2018-11-15,16.2,9.7,6.4,55.4,8.6,12.7,16.6
2018-11-16,14.5,8.8,7.3,65.1,8.9,12.2,16.4
2018-11-17,11.4,4.9,4.2,50.8,3.9,12,16.2
2018-11-18,10.7,6.1,4.6,48.8,5.6,11.5,16.2
2018-11-19,11.3,6.5,4.8,50.4,5.6,11.1,16
2018-11-20,12.7,6.5,3.7,39.9,5.3,10.7,15.9
2018-11-21,8.2,5.8,5.3,57.1,6.3,12.3,16
2018-11-22,7.1,2.3,2.5,35,2.2,10.3,15.6
2018-11-23,7.6,1.9,2,29.6,1.5,9.6,15.4
2018-11-24,7.2,2.6,5.2,71.1,0.6,9.2,15.3
2018-11-25,9.8,4.8,6.6,77.8,3.3,8.8,15.1
2018-11-26,13.6,6.3,6.5,70.1,4.7,8.5,15.1
2018-11-27,12.5,7.1,6.6,65,5.2,8.6,14.7
2018-11-28,11.1,5,2.3,27.1,3.2,8.8,14.5
2018-11-29,6.7,3.5,3.3,41.4,1.3,8.5,14.3
2018-11-30,8,2.7,3.3,46.1,2.1,8,14.1
2018-12-01,12.4,5.5,3.8,42.3,3.2,7.8,13.9
2018-12-02,11.8,8.2,5.5,50.1,5.1,7.8,13.7
2018-12-03,13.5,11.5,11.6,87.4,9.4,8.3,13.5
2018-12-04,11.8,6.7,7.9,74.9,7.5,9.1,13.4
2018-12-05,3.4,0,2.4,39.5,0.8,8.8,13.2
2018-12-06,6.8,2.4,3.7,50.5,2.6,8.1,13.2
2018-12-07,-1.1,-7.3,1.3,37.1,-3.3,7.5,13
2018-12-08,-4.4,-8.3,1.2,37.1,-5.2,6.5,12.9
2018-12-09,-2.1,-7.2,1,27,-4.9,5.7,12.8
2018-12-10,4.6,-2.5,1.7,33.3,-2.3,5.3,12.7
2018-12-11,2.9,0.2,2.8,44.8,-0.6,5,12.4
2018-12-12,2.4,-1.9,2,39,-1,4.7,12.2
2018-12-13,2.1,-2.2,3,57.4,-0.6,4.6,11.9
2018-12-14,0.6,-4.4,1.9,44.3,-2.3,4.3,11.7
2018-12-15,3.2,-2.4,2.3,46.8,-1.9,4.1,11.5
2018-12-16,2.1,0,3.9,63.8,-0.3,4.1,11.3
2018-12-17,5.9,1.6,4,60.1,0.7,4,11.1
2018-12-18,7.4,2.6,4.1,56.3,-0.4,3.8,10.9
2018-12-19,9.5,4,4.2,53.4,2.6,3.8,10.7
2018-12-20,10.4,3.4,3.4,44.9,2.1,3.8,10.5
2018-12-21,9.8,5.6,3.6,40.1,2.1,3.8,10.3
2018-12-22,12.4,6.9,4.7,48.9,5,3.9,10.2
2018-12-23,7.5,2.4,3.2,43,3.3,4.2,10
2018-12-24,3.1,-2.3,1.8,35.9,-0.2,4.3,9.9
2018-12-25,5.2,0.6,3.6,53.4,-0.3,4.1,9.8
2018-12-26,3,-1.5,2.4,40.8,1.4,3.8,9.7
2018-12-27,-6.5,-10.1,0.8,28.3,-4,3.6,9.6
2018-12-28,-6.6,-10.5,0.9,33,-5.4,3.2,9.5
2018-12-29,-3,-7.6,1,29,-4.3,3.1,9.4
2018-12-30,-0.9,-6.8,1.3,35.9,-4.3,2.8,9.3
2018-12-31,-0.5,-5.4,1.6,39.6,-4.5,2.6,9.2
2019-01-01,-0.6,-5,2.1,49.5,-3.9,2.6,9.1
2019-01-02,0.2,-4.9,1.7,42.8,-3.3,2.4,8.9
2019-01-03,3.2,-3.5,1.8,38.8,-2.6,2.3,8.8
2019-01-04,4.1,-1.1,3.3,55.5,-1.4,2.2,8.7
2019-01-05,1.1,-2.8,2,40.3,-1.2,2.2,8.6
2019-01-06,2.7,-2.8,1.7,35,-1.2,2,8.4
2019-01-07,3.1,-1.9,2.4,46.4,-2,2,8.3
2019-01-08,0.5,-3.5,1.4,31,-2,1.9,8.2
2019-01-09,1.3,-4.7,1.2,28.8,-4.1,1.8,8.1
2019-01-10,3,-0.6,3,48.8,-0.7,1.8,8
2019-01-11,7.2,2.4,4.2,58.8,1.2,1.8,7.9
2019-01-12,8,2.8,3.5,47.6,2.6,1.8,7.8
2019-01-13,7.6,1.2,3.5,54.3,0.5,1.8,7.7
2019-01-14,5.3,1.4,4.6,68.6,-0.3,1.8,7.6
2019-01-15,2.6,-1.7,3.3,58.8,0.7,1.8,7.5
2019-01-16,-1.1,-5.2,1.9,45.9,-1.8,1.8,7.4
2019-01-17,4,-0.3,2.6,45.8,0.7,1.8,7.3
2019-01-18,6.7,0.6,2.9,44,-0.3,1.7,7.3
2019-01-19,8.5,3.6,4.7,59.8,2.1,1.8,7.2
2019-01-20,4,-1.4,2.2,38.5,1,1.7,7.2
2019-01-21,4.2,-1.2,3.4,57.8,-2.6,1.7,7.1
2019-01-22,7.1,1.7,4.3,62,-0.7,1.7,7
2019-01-23,7,2,3.3,48.9,1.3,1.7,7
2019-01-24,6.5,0.1,2,34.9,0.2,1.7,6.9
2019-01-25,2.6,-1.2,1.6,27.6,0,1.7,6.9
2019-01-26,2.4,-2.5,1.5,30.9,-0.6,1.6,6.8
2019-01-27,5.1,-0.1,3.3,52.5,-0.4,1.6,6.7
2019-01-28,4.5,1.2,2.9,40.4,2.1,1.6,6.7
2019-01-29,7,-0.2,2.1,35.5,0.3,1.6,6.7
2019-01-30,6.6,1.8,3.9,54.6,1.6,1.6,6.6
2019-01-31,2.3,-2,1.6,29,0.6,1.7,6.6
2019-02-01,2.8,-2.1,2.6,47.6,-2,1.6,6.5
2019-02-02,6.1,1.4,4,60,-0.2,1.6,6.5
2019-02-03,4.9,3.3,7.2,92.9,2.2,1.7,6.5
2019-02-04,3,-0.6,2.3,40.4,1.2,1.6,6.4
2019-02-05,10.1,2.8,2.6,37.1,1.9,1.5,6.4
2019-02-06,9.3,5.1,5,54.9,2.5,1.5,6.3
2019-02-07,6.3,-2.1,2.7,45.5,2.4,1.6,6.3
2019-02-08,-1.3,-6.1,1.2,31.5,-2.4,1.5,6.2
2019-02-09,-1.9,-5.4,1.2,30,-2.2,1.5,6.2
2019-02-10,-1.9,-5,1.3,31.3,-2.6,1.6,6.2
2019-02-11,0.2,-3,1.7,34.9,-0.6,1.6,6.2
2019-02-12,3.7,-0.6,2.1,35.5,1.2,1.6,6.1
2019-02-13,2.5,-2.1,1.4,26.6,0.4,1.7,6.1
2019-02-14,6.3,-0.5,1.4,24.3,1.2,1.6,6.1
2019-02-15,0.9,-0.8,4.2,72.8,-0.2,1.7,6.1
2019-02-16,1.5,-2.7,2.9,59,1.1,1.6,6
2019-02-17,4.6,-1.8,2.5,47.4,0,1.6,6
2019-02-18,5.9,0.9,2.7,43.5,-0.6,1.6,6
2019-02-19,3,1.4,5.5,80.8,0,1.7,6
2019-02-20,4.5,1.7,4.7,67.8,1.8,1.6,5.9
2019-02-21,9,2.4,4.2,59.4,3.1,1.6,5.9
2019-02-22,10.8,4,4.3,56.1,4,1.6,5.9
2019-02-23,17.2,6.8,3.6,41,5.2,1.7,5.8
2019-02-24,13.7,6.3,4.1,45,5,2,5.8
2019-02-25,10.2,4.7,4.5,55.8,5.7,2.7,5.8
2019-02-26,12,5.2,2.8,32.8,5.3,3.3,5.8
2019-02-27,14,7.8,3.3,31.3,6.5,3.8,5.8
2019-02-28,12.8,6.6,3.8,39.5,5.9,4.4,5.9
2019-03-01,13,6.6,4.1,42.3,6.9,4.7,6
2019-03-02,14.7,7.8,3.7,37.6,5.9,4.8,6.1
2019-03-03,16.1,9.4,4.1,36.4,7.7,5.1,6.2
2019-03-04,16.3,9.9,5.3,46.1,10.5,5.7,6.3
2019-03-05,12.9,8.4,7.1,66.3,8.7,6.2,6.5
2019-03-06,12.4,8.4,6.1,55,9.1,6.5,6.6
2019-03-07,12.7,7,5,51.1,9.9,6.6,6.7
2019-03-08,13.4,6.1,3.6,39.4,8.2,6.6,6.9
2019-03-09,14.9,7.2,2.9,31.8,8.4,6.5,7
2019-03-10,15.3,10.1,3.1,26.4,10.1,6.7,7.2
2019-03-11,10,6.6,5.9,61,8.1,6.7,7.3
2019-03-12,7.9,3.9,4.6,55.1,3.3,6.7,7.4
2019-03-13,8.5,3.5,2.9,38.5,6.6,6.1,7.5
2019-03-14,10,5,3.9,45.3,5.9,5.9,7.5
2019-03-15,11.3,5.5,6.3,35,10.9,6.2,7.6
2019-03-16,9.2,4.3,5.6,69.9,5.3,6.3,7.7
2019-03-17,12.4,6.3,5,55.4,8.8,6.4,7.7
2019-03-18,14.4,7.1,4.1,43.8,8.3,6.7,7.7
2019-03-19,16.7,10,6.5,52,10.3,7,7.8
2019-03-20,14.6,10.3,9.7,79,8.6,7.6,7.8
2019-03-21,11.1,7.1,8.1,77.4,8.3,7.9,7.9
2019-03-22,8.3,3.3,3,40.9,5.5,7.7,8
2019-03-23,8.2,3.3,3.7,46.9,4.1,7.4,8.1
2019-03-24,9.7,4.3,3.7,45.4,5.7,6.8,8.2
